n_bps,d,m,rep_idx,seed,is_recombinant,true_bps_count,true_bps,rhizaeon_detected,rhizaeon_num_bps,rhizaeon_bps,rhizaeon_spatial_err_nt,rhizaeon_runtime_ms,three_seq_detected,three_seq_p,three_seq_runtime_ms
1,50,3,38,20231619,True,1,23798,True,1,23590,208.0,11.328040999999622,True,3.21e-10,41.7729170000003
1,50,3,39,20231620,True,1,10817,True,1,10617,200.0,10.342041999999552,True,0.0,41.390584000000175
1,50,3,40,20231621,True,1,1628,False,0,,,6.49199999999972,False,1.0,38.284333000000004
1,50,3,41,20231622,True,1,13331,True,1,13489,158.0,9.97408399999955,True,0.0,47.170083999999335
1,50,3,42,20231623,True,1,12219,True,2,12106;12273,54.0,10.84462499999983,True,1e-12,47.3567500000005
1,50,3,44,20231625,True,1,1782,False,0,,,6.4778750000007435,True,0.002448979765,47.653500000000015
1,50,3,43,20231624,True,1,10775,True,1,10578,197.0,11.271958000000026,True,2e-12,48.296041999999595
1,50,3,45,20231626,True,1,25796,True,1,25870,74.0,11.787875000000447,True,3.991e-09,44.55575000000067
1,50,3,48,20231629,True,1,26292,True,1,25894,398.0,11.340457999999387,True,3.146495e-06,43.81695899999993
1,50,3,46,20231627,True,1,24803,True,1,24540,263.0,11.859667000000407,True,0.000204081618,45.79633399999938
1,50,3,47,20231628,True,1,17466,True,1,16921,545.0,11.807375000000064,True,0.0,44.34683299999964
2,20,0,0,20231631,True,2,20970;23084,False,0,,,7.606124999999686,False,1.0,40.87766600000009
2,20,0,2,20231633,True,2,16508;27247,False,0,,,5.928374999999875,True,0.003508772468,45.074374999999556
2,20,0,1,20231632,True,2,23487;27697,True,1,21230,4362.0,7.690082999999959,True,0.000386996951,45.9780830000005
2,20,0,3,20231634,True,2,2254;15689,True,1,13480,6717.5,8.934375000000827,True,0.000103199185,43.45295899999968
1,50,3,49,20231630,True,1,16773,True,2,14864;16746,27.0,10.37200000000027,True,0.0,48.810041000000304
2,20,0,6,20231637,True,2,1683;3351,False,0,,,5.162458000000036,False,1.0,43.047707999999574
2,20,0,4,20231635,True,2,23020;26156,False,0,,,6.687499999999957,False,1.0,45.13474999999989
2,20,0,5,20231636,True,2,11815;13569,False,0,,,6.244542000000131,False,1.0,43.44533400000028
2,20,0,7,20231638,True,2,5125;17688,True,1,17694,6287.5,10.798334000000409,True,7.1445589e-05,38.032541999999836
2,20,0,9,20231640,True,2,12652;20525,False,0,,,4.604332999999627,False,1.0,40.98695900000049
2,20,0,8,20231639,True,2,2530;18990,True,1,17230,8230.0,9.305166999999948,True,7.1445596e-05,40.672250000000076
2,20,0,14,20231645,True,2,8096;14094,False,0,,,6.359374999999723,True,0.001031991909,52.35620799999996
2,20,0,10,20231641,True,2,24282;26455,True,2,21869;23581,1787.5,10.753708000000195,True,0.004127967637,51.62716700000036
2,20,0,11,20231642,True,2,7948;17681,True,2,16438;8230,762.5,12.635541999999944,True,0.000103199185,51.33129200000042
2,20,0,12,20231643,True,2,2130;26931,False,0,,,7.684833999999974,True,0.003508772235,50.86429199999998
2,20,0,13,20231644,True,2,14057;17138,False,0,,,7.0371250000000884,True,0.001031991909,51.25941699999981
2,20,0,15,20231646,True,2,7187;24597,True,1,7674,8705.0,13.253708000000586,True,5.9537997e-05,48.05887499999972
2,20,0,17,20231648,True,2,20789;27410,False,0,,,4.809040999999681,False,1.0,47.57104199999951
2,20,0,16,20231647,True,2,13931;22383,False,0,,,8.688499999999877,True,0.000386996951,54.87974999999956
2,20,0,19,20231650,True,2,6136;23144,False,0,,,6.704415999999824,True,0.000180598596,51.415875
2,20,0,20,20231651,True,2,10453;16637,False,0,,,6.079917000000101,True,0.003508772468,52.644042000000724
2,20,0,22,20231653,True,2,15197;17187,False,0,,,5.391416000000149,False,1.0,53.01504199999929
2,20,0,18,20231649,True,2,13272;26217,True,1,13141,6603.5,9.51820800000025,True,0.000180598596,52.26170800000052
2,20,0,21,20231652,True,2,14183;27966,True,1,14158,6916.5,8.226999999999762,True,7.1445596e-05,51.98566600000021
2,20,0,24,20231655,True,2,24375;27403,False,0,,,5.37333399999973,False,1.0,41.504125000000336
2,20,0,23,20231654,True,2,14145;22510,True,1,13641,4686.5,10.507125000000173,True,7.1445589e-05,42.89662500000002
2,20,0,25,20231656,True,2,7974;15490,False,0,,,5.9317500000002354,True,0.003508772468,41.74083300000042
2,20,0,28,20231659,True,2,15639;18088,False,0,,,6.70320799999935,False,1.0,47.55850000000006
2,20,0,26,20231657,True,2,5136;10343,True,1,9718,2603.5,9.604541999999938,True,0.003508772468,47.45137499999963
2,20,0,29,20231660,True,2,13398;19458,False,0,,,6.236832999999997,True,0.003508772468,48.76179199999964
2,20,0,30,20231661,True,2,19257;27578,True,1,18922,4495.5,9.334500000000467,True,0.000103199185,48.564915999999236
2,20,0,33,20231664,True,2,9306;11800,False,0,,,5.96450000000015,False,1.0,42.332584000000395
2,20,0,31,20231662,True,2,10033;14430,False,0,,,6.372583000000098,False,1.0,57.53879099999981
2,20,0,27,20231658,True,2,2500;18086,True,1,17506,7793.0,48.905082999999294,True,7.1445596e-05,40.96237499999944
2,20,0,35,20231666,True,2,10887;20008,False,0,,,6.273165999999719,True,0.000180598567,50.846916999999436
2,20,0,37,20231668,True,2,21706;23621,False,0,,,6.413084000000069,False,1.0,48.22874999999982
2,20,0,32,20231663,True,2,20030;26238,False,0,,,48.79287499999929,False,1.0,48.03008299999956
2,20,0,34,20231665,True,2,16834;27900,True,1,16754,5613.0,9.323624999999502,True,0.000103199185,60.0715420000002
2,20,0,36,20231667,True,2,26121;27854,False,0,,,5.04454100000018,False,1.0,62.555666999999815
2,20,0,39,20231670,True,2,20434;23043,False,0,,,5.058249999999376,False,1.0,46.68933400000075
2,20,0,38,20231669,True,2,26307;27824,True,1,26158,907.5,12.38341600000048,False,1.0,44.66958400000021
2,20,0,40,20231671,True,2,22596;28308,True,2,22134;23266,2752.0,10.382459000000566,True,0.000386996981,39.68166599999989
2,20,0,43,20231674,True,2,3373;19484,False,0,,,4.978125000000055,True,0.000180598567,57.84583300000001
2,20,0,42,20231673,True,2,12448;27140,True,1,14230,7346.0,9.370665999999694,True,0.000103199185,55.882666999999664
2,20,0,41,20231672,True,2,18202;26206,True,1,18916,4002.0,10.038332999999788,True,0.000103199185,56.12416600000003
2,20,0,45,20231676,True,2,25897;27993,False,0,,,4.763749999999511,False,1.0,54.28891700000005
2,20,0,47,20231678,True,2,8551;11818,False,0,,,5.070166999999515,False,1.0,49.96008299999932
2,20,0,44,20231675,True,2,4945;11730,True,1,11816,3478.5,9.800084000000098,True,0.000386996951,56.44437499999988
2,20,0,48,20231679,True,2,13864;19632,False,0,,,6.097624999999773,False,1.0,47.10124999999987
2,20,0,46,20231677,True,2,18601;26105,True,1,20480,3752.0,10.733749999999986,True,0.000386996951,52.10275000000042
2,20,2,1,20231682,True,2,16815;20345,False,0,,,6.238541000000097,False,1.0,48.725499999999755
2,20,0,49,20231680,True,2,15274;23773,True,1,13480,6043.5,7.139915999999857,True,0.000515995955,48.57862499999932
2,20,2,3,20231684,True,2,9002;17567,False,0,,,6.409666999999786,True,0.000180598567,51.37595900000047
2,20,2,4,20231685,True,2,1707;8691,True,1,8401,3492.0,9.40595899999952,False,1.0,51.71612499999956
2,20,2,2,20231683,True,2,3510;12803,True,2,11364;13220,4135.5,10.030792000000233,True,0.000180598596,55.51983299999996
2,20,2,5,20231686,True,2,19476;21196,False,0,,,5.858417000000671,False,1.0,51.408083000000104
2,20,2,6,20231687,True,2,5755;24524,False,0,,,6.166832999999983,True,5.953799e-05,50.55008300000008
2,20,2,0,20231681,True,2,12918;23119,True,1,12737,5281.5,51.88383299999977,True,0.000103199185,39.93783399999984
2,20,2,8,20231689,True,2,17705;24278,False,0,,,6.994208000000057,False,1.0,36.42574999999937
2,20,2,7,20231688,True,2,23564;27292,True,1,23522,1906.0,13.787083000000422,True,0.003508772468,39.545541999999934
2,20,2,9,20231690,True,2,7052;9153,False,0,,,5.946250000000042,False,1.0,40.70995899999996
2,20,2,12,20231693,True,2,14052;24568,False,0,,,4.866541999999363,True,0.000386996951,45.72483299999952
2,20,2,13,20231694,True,2,20266;22680,False,0,,,6.360250000000178,False,1.0,45.70554200000032
2,20,2,10,20231691,True,2,18782;28402,True,1,18656,4936.0,10.57854200000019,True,0.000386996981,47.59804099999965
2,20,2,11,20231692,True,2,3175;16483,True,1,17394,7565.0,10.705291999999922,True,0.000103199185,48.62979199999984
2,20,2,14,20231695,True,2,6782;24151,True,1,6411,9055.5,10.122166000000377,True,5.9537997e-05,39.931750000000044
2,20,2,15,20231696,True,2,7393;11887,False,0,,,5.504290999999384,False,1.0,39.095665999999696
2,20,2,16,20231697,True,2,9080;11383,False,0,,,8.479667000000468,False,1.0,37.81374999999976
2,20,2,17,20231698,True,2,21106;27924,True,1,20961,3554.0,12.373791999999995,True,0.003508772468,37.34724999999983
2,20,2,18,20231699,True,2,14672;17736,False,0,,,6.678041999999884,False,1.0,43.34216700000049
2,20,2,19,20231700,True,2,8129;11516,False,0,,,5.893499999999996,False,1.0,43.94404199999968
2,20,2,20,20231701,True,2,19575;24000,False,0,,,7.033374999999786,False,1.0,43.201125000000395
2,20,2,21,20231702,True,2,19585;21646,False,0,,,6.984291000000198,False,1.0,43.00624999999947
2,20,2,22,20231703,True,2,6555;10174,False,0,,,5.809874999999742,False,1.0,39.69754199999986
2,20,2,23,20231704,True,2,4780;27373,False,0,,,6.468707999999879,True,0.000386996981,39.080208999999755
2,20,2,24,20231705,True,2,2955;27168,True,1,3572,12106.5,10.93408400000051,True,0.001031991909,41.11962499999944
2,20,2,25,20231706,True,2,13218;23967,False,0,,,7.752041000000709,True,0.001031991909,39.872250000000165
2,20,2,26,20231707,True,2,18649;23935,False,0,,,5.898042000000103,False,1.0,46.39191700000023
2,20,2,27,20231708,True,2,11189;22519,False,0,,,6.320374999999601,True,0.001031991909,45.01066699999967
2,20,2,28,20231709,True,2,18281;20464,False,0,,,5.804667000000485,False,1.0,44.515582999999914
2,20,2,29,20231710,True,2,4622;16381,True,1,18480,7978.5,10.423375000000235,True,5.953799e-05,41.79245899999984
2,20,2,30,20231711,True,2,12226;22072,True,1,12204,4945.0,12.43887499999996,True,7.1445589e-05,38.02674999999933
2,20,2,31,20231712,True,2,3097;12184,True,2,11980;4333,720.0,12.122500000000258,True,0.000180598567,38.4085840000008
2,20,2,33,20231714,True,2,6373;7977,False,0,,,6.006292000000357,False,1.0,41.96270799999979
2,20,2,32,20231713,True,2,18962;23691,True,1,19744,2364.5,11.815290999999561,True,0.001031991909,41.65370899999932
2,20,2,35,20231716,True,2,23754;25700,False,0,,,6.89745799999919,False,1.0,41.267791999999304
2,20,2,36,20231717,True,2,26824;28352,False,0,,,7.4714589999995695,False,1.0,47.7641249999996
2,20,2,34,20231715,True,2,12922;23230,True,1,13980,5154.0,10.727042000000075,True,0.000180598567,48.909459000000766
2,20,2,37,20231718,True,2,3364;19306,False,0,,,5.4314170000004935,True,5.9537997e-05,46.30825000000094
2,20,2,39,20231720,True,2,18221;23017,False,0,,,5.706083999999834,True,0.001031991909,41.358666999999016
2,20,2,38,20231719,True,2,6782;24754,False,0,,,6.178917000000617,True,0.000103199185,44.92679099999908
2,20,2,41,20231722,True,2,12152;18965,False,0,,,7.410082999999901,True,0.004127967637,43.25854100000015
2,20,2,40,20231721,True,2,1712;21802,True,1,21923,10166.0,9.058542000000003,True,0.001031991909,43.79391700000035
2,20,2,42,20231723,True,2,26397;28396,False,0,,,5.494708000000514,False,1.0,39.58029200000013
2,20,2,43,20231724,True,2,24277;26221,False,0,,,6.8087079999994415,False,1.0,43.76308299999998
2,20,2,44,20231725,True,2,13640;23359,False,0,,,6.425874999999692,True,0.001031991909,44.77975000000001
2,20,2,45,20231726,True,2,19036;25840,False,0,,,6.027791999999366,False,1.0,45.58508300000064
2,20,2,47,20231728,True,2,20859;24873,False,0,,,6.498624999998981,False,1.0,44.30158300000109
2,20,2,46,20231727,True,2,19689;24803,False,0,,,6.056208000000396,False,1.0,46.19404199999977
2,20,2,48,20231729,True,2,4231;16770,False,0,,,5.666500000000241,True,0.000386996951,43.14658400000049
2,20,2,49,20231730,True,2,24616;28227,False,0,,,6.1534580000000005,False,1.0,46.83354099999981
2,30,0,0,20231731,True,2,8766;13368,False,0,,,6.8754159999997455,True,0.000182448464,43.07158299999969
2,30,0,2,20231733,True,2,19242;21503,False,0,,,6.88287500000051,False,0.006896552164,40.22066599999974
2,30,0,1,20231732,True,2,20852;26605,True,1,23730,2876.5,11.20320799999952,True,0.000985221821,43.73687500000045
2,30,0,4,20231735,True,2,15253;19669,True,2,14234;15312,2208.0,9.836417000000708,True,3.929659e-06,47.97216699999929
2,30,0,3,20231734,True,2,1620;24910,True,1,25802,12537.0,10.344416999998884,True,4.2103497e-05,49.79920800000137
2,30,0,5,20231736,True,2,8156;10011,False,0,,,6.493250000000117,True,0.000985221821,50.30524999999919
2,30,0,6,20231737,True,2,20437;23802,False,0,,,6.549749999999577,True,4.2103493e-05,39.869166999999095
2,30,0,8,20231739,True,2,3579;6894,True,1,6864,1657.5,12.129415999998727,True,0.000985221821,41.46700000000081
2,30,0,7,20231738,True,2,10268;24778,True,2,10896;24267,569.5,14.20216600000046,True,6.98951e-07,43.31054100000031
2,30,0,9,20231740,True,2,4082;12665,True,1,13120,4746.5,11.909707999999242,True,2.1967e-07,37.15287499999853
2,30,0,11,20231742,True,2,26390;27890,False,0,,,6.20387499999886,False,1.0,38.33033400000119
2,30,0,10,20231741,True,2,8009;14127,True,1,13946,3059.0,10.356500000000324,True,4.2103493e-05,41.70775000000049
2,30,0,13,20231744,True,2,6010;13685,True,2,6178;14145,314.0,13.24737499999884,True,1.1788978e-05,39.278209000000786
2,30,0,12,20231743,True,2,21908;26003,True,1,22043,2047.5,11.868207999999214,True,1.1788978e-05,40.32016600000077
2,30,0,14,20231745,True,2,14358;17046,False,0,,,7.789374999999765,False,1.0,37.841249999999604
2,30,0,16,20231747,True,2,11572;15375,False,0,,,7.133500000000126,False,0.006896552164,43.790708999999595
2,30,0,15,20231746,True,2,14371;25067,True,2,14254;25538,294.0,12.866250000000079,True,1.537693e-06,41.084249999999045
2,30,0,17,20231748,True,2,1811;25729,True,2,25757;23730,10973.5,10.364499999999666,True,3.66117e-07,39.72091600000027
2,30,0,19,20231750,True,2,23227;26784,True,2,20962;22802,2203.5,8.875040999999584,True,1.537693e-06,44.305833000001016
2,30,0,20,20231751,True,2,26822;28360,False,0,,,5.844500000000252,True,0.000182448464,40.00241700000018
2,30,0,18,20231749,True,2,15354;26940,True,1,15375,5793.0,10.464875000000262,True,1.50301e-07,44.158375000000305
2,30,0,21,20231752,True,2,15785;27772,True,1,16063,5993.5,10.126833999999363,True,6.98951e-07,40.82970800000041
2,30,0,22,20231753,True,2,21660;27561,True,1,21819,2950.5,10.891250000000241,True,0.000985221821,40.26558400000013
2,30,0,23,20231754,True,2,6187;15577,True,3,15518;13825;5841,202.5,14.094791999999856,True,1.537693e-06,42.948917000000364
2,30,0,24,20231755,True,2,6726;20981,True,2,20694;6630,191.5,15.109208000000152,True,1.50301e-07,43.72379199999976
2,30,0,25,20231756,True,2,2312;19562,True,1,19480,8625.0,10.958457999999283,True,2.1967e-07,43.17795799999935
2,30,0,28,20231759,True,2,6045;13447,False,0,,,7.233207999998825,True,0.000182448464,45.98858400000161
2,30,0,26,20231757,True,2,15453;22959,False,0,,,8.597166999999573,True,5.125642e-06,46.929417000001195
2,30,0,27,20231758,True,2,3456;13928,True,1,13756,5236.0,12.186625000000006,True,1.16901e-07,46.551625000001096
2,30,0,29,20231760,True,2,19278;24716,False,0,,,7.1088750000001255,False,0.006896552164,45.990208000000976
2,30,0,30,20231761,True,2,16701;26103,True,1,16914,4701.0,10.046834000000615,True,3.929659e-06,42.13720799999976
2,30,0,31,20231762,True,2,19395;27991,True,1,19370,4323.0,11.868791999999573,True,1.537693e-06,41.86412500000003
2,30,0,32,20231763,True,2,15910;22033,True,2,15739;22390,264.0,14.70199999999977,True,0.000182448464,41.759875000000335
2,30,0,33,20231764,True,2,8910;16479,True,2,17107;9094,406.0,14.58549999999903,True,3.929659e-06,40.945958000000005
2,30,0,35,20231766,True,2,16095;27676,True,1,16442,5790.5,9.613458000000463,True,1.1788978e-05,41.426250000000664
2,30,0,34,20231765,True,2,17207;24058,True,3,17980;24260;19730,487.5,12.199583000001013,True,0.000182448464,45.75875000000096
2,30,0,36,20231767,True,2,8772;17362,False,0,,,6.985166999999848,True,3.929659e-06,45.24212499999969
2,30,0,38,20231769,True,2,20466;23990,False,0,,,7.4069589999989915,True,0.000182448464,45.10299999999923
2,30,0,37,20231768,True,2,11439;20641,True,2,20588;11994,304.0,12.737583000001607,True,1.16901e-07,42.172207999998435
2,30,0,39,20231770,True,2,18581;26743,True,1,20480,4081.0,11.50845899999986,True,3.92966e-06,42.46041599999906
2,30,0,40,20231771,True,2,23126;27605,True,1,22991,2374.5,11.9721669999997,True,0.000985221821,43.89495799999921
2,30,0,41,20231772,True,2,16802;26296,True,1,17122,4747.0,12.06175000000087,True,3.929659e-06,41.33662499999957
2,30,0,42,20231773,True,2,22661;27680,True,1,23024,2509.5,11.398665999999835,True,4.2103493e-05,42.33491599999972
2,30,0,44,20231775,True,2,17746;20138,False,0,,,6.18637500000041,False,1.0,46.11233400000003
2,30,0,45,20231776,True,2,19204;22067,False,0,,,5.657583000001409,False,1.0,48.29175000000063
2,30,0,46,20231777,True,2,16454;24995,False,0,,,5.302000000000362,False,1.0,46.58195800000087
2,30,0,43,20231774,True,2,1825;7144,True,1,7248,2763.5,10.819749999999573,True,4.2103493e-05,46.563416999999774
2,30,0,48,20231779,True,2,25236;27612,False,0,,,8.159374999999969,False,0.006896552164,39.54554200000082
2,30,0,49,20231780,True,2,21931;24765,False,0,,,8.35070800000004,False,1.0,43.011333999999124
2,30,0,47,20231778,True,2,10087;22092,True,2,20754;9804,810.5,15.996624999999653,True,6.98951e-07,43.78799999999927
2,30,2,1,20231782,True,2,22608;25022,False,0,,,6.197624999998652,False,1.0,44.58295899999953
2,30,2,0,20231781,True,2,7126;27139,True,1,5894,11238.5,11.705665999999226,True,3.66117e-07,42.89483400000016
2,30,2,3,20231784,True,2,19019;27851,True,1,18136,5299.0,10.367208999999988,True,1.537693e-06,44.97866700000053
2,30,2,2,20231783,True,2,19312;26247,True,3,18182;20078;26395,457.0,12.25924999999961,True,4.2103493e-05,46.378625000000895
2,30,2,4,20231785,True,2,9209;28234,True,1,8653,10068.5,10.131708000001183,True,1.03148e-07,46.01120799999947
2,30,2,5,20231786,True,2,24111;27967,True,1,23349,2690.0,11.037457999998779,True,0.000210517479,46.36383300000091
2,30,2,7,20231788,True,2,23645;25900,False,0,,,7.243292000000068,True,0.000985221821,44.82937499999906
2,30,2,6,20231787,True,2,16424;21658,False,0,,,7.613375000000033,True,0.000985221821,45.82520800000012
2,30,2,9,20231790,True,2,22559;25732,False,0,,,6.799499999999625,False,0.006896552164,40.66283399999904
2,30,2,8,20231789,True,2,15907;21729,False,0,,,7.373582999999684,False,1.0,43.13929100000102
2,30,2,10,20231791,True,2,6328;8661,False,0,,,6.721000000000643,False,1.0,39.40558399999894
2,30,2,11,20231792,True,2,12642;22296,True,1,12580,4889.0,10.741417000000197,True,6.98951e-07,43.3420420000008
2,30,2,12,20231793,True,2,23184;26897,True,1,23469,1856.5,10.879957999998524,True,0.000182448464,42.055250000000655
2,30,2,14,20231795,True,2,18658;28217,True,1,17517,5920.5,10.317708999998843,True,6.98951e-07,40.230875000000665
2,30,2,13,20231794,True,2,2738;25555,True,2,3480;25938,562.5,13.417458000001048,True,4.2103497e-05,45.51941700000128
2,30,2,15,20231796,True,2,12322;28141,True,2,13230;12094,7569.5,11.471750000000114,True,1.16901e-07,48.00166600000111
2,30,2,16,20231797,True,2,22894;26829,False,0,,,8.285292000000055,False,0.006896552164,46.56841700000136
2,30,2,17,20231798,True,2,9049;16249,True,2,8750;16469,259.5,11.473457999999326,True,5.49176e-07,45.75524999999914
2,30,2,18,20231799,True,2,17685;21155,True,1,18010,1735.0,11.993958999999776,True,4.2103493e-05,44.11216699999976
2,30,2,19,20231800,True,2,7747;26472,False,0,,,6.002249999999876,True,6.98951e-07,43.06920800000036
2,30,2,20,20231801,True,2,20999;27657,True,2,19480;21230,3329.0,11.505874999999222,True,1.1788978e-05,40.40637499999988
2,30,2,21,20231802,True,2,6020;9211,False,0,,,6.853291000000539,True,0.000210517464,37.997999999999976
2,30,2,24,20231805,True,2,21298;23364,False,0,,,7.5459580000014626,True,0.000985221821,45.751333000000116
2,30,2,23,20231804,True,2,11104;27137,True,1,10884,8236.5,12.00745900000122,True,1.16901e-07,45.67108300000022
2,30,2,22,20231803,True,2,5745;13828,True,3,5934;4181;14061,211.0,13.718624999999207,True,1.1788978e-05,45.248374999999896
2,30,2,27,20231808,True,2,15167;18736,False,0,,,6.340458000000382,True,4.2103493e-05,46.963334000000856
2,30,2,25,20231806,True,2,9522;23384,True,2,10515;22946,715.5,12.129790999999557,True,1.03148e-07,48.76333300000013
2,30,2,26,20231807,True,2,8444;13783,True,1,13722,2669.5,10.470125000001218,True,6.98951e-07,46.77258300000098
2,30,2,28,20231809,True,2,14345;25228,True,2,24940;14662,302.5,14.568833000000225,True,1.50301e-07,41.65920800000045
2,30,2,29,20231810,True,2,21402;25980,False,0,,,8.276833000000039,False,1.0,37.85879199999975
2,30,2,30,20231811,True,2,15567;19540,False,0,,,7.811874999999802,True,0.000182448464,40.45591700000095
2,30,2,31,20231812,True,2,2949;17885,True,1,18030,7613.0,10.96904200000104,True,1.50301e-07,48.099208000000004
2,30,2,34,20231815,True,2,14951;19197,False,0,,,5.556832999999983,True,4.2103493e-05,47.82320900000059
2,30,2,32,20231813,True,2,10516;25730,True,3,10560;9641;26086,200.0,14.350832999999952,True,1.03148e-07,49.81816699999975
2,30,2,35,20231816,True,2,26235;28306,False,0,,,6.081667000000124,False,1.0,50.4746659999995
2,30,2,36,20231817,True,2,18034;21173,False,0,,,7.900791999999157,False,1.0,47.445584000000096
2,30,2,33,20231814,True,2,5796;26549,True,2,26614;5990,129.5,16.494375000000616,True,6.98951e-07,47.446209000000295
2,30,2,37,20231818,True,2,10830;17909,False,0,,,7.606958000000219,True,6.98951e-07,40.566707999998286
2,30,2,38,20231819,True,2,23348;26660,True,1,23433,1656.0,12.920082999999138,True,4.2103493e-05,38.16504099999918
2,30,2,42,20231823,True,2,20542;27727,False,0,,,6.450250000000324,True,0.000182448464,50.38016600000006
2,30,2,40,20231821,True,2,16978;28345,True,1,16981,5683.5,10.81775000000107,True,3.929659e-06,57.01074999999989
2,30,2,39,20231820,True,2,13762;24539,True,2,24878;13730,185.5,13.218541999998834,True,2.1967e-07,56.640124999999486
2,30,2,43,20231824,True,2,22091;27240,True,1,22032,2633.5,8.909875000000511,True,1.1788978e-05,57.0271670000011
2,30,2,41,20231822,True,2,23544;27715,True,1,23063,2566.5,13.024458000000294,True,1.1788978e-05,57.41558399999924
2,30,2,44,20231825,True,2,12046;27634,True,1,11998,7842.0,10.226416999998378,True,1.03148e-07,54.66691700000048
2,30,2,45,20231826,True,2,22515;24602,False,0,,,6.333582999999976,False,0.006896552164,55.579666999999944
2,30,2,46,20231827,True,2,12559;20264,False,0,,,6.578249999998675,True,4.2103493e-05,41.536332999999814
2,30,2,47,20231828,True,2,15955;20694,False,0,,,7.287833000001243,True,0.000985221821,38.19341700000045
2,50,0,2,20231833,True,2,24763;26472,False,0,,,6.204750000000203,False,1.0,42.66762499999999
2,30,2,48,20231829,True,2,21323;23595,False,0,,,7.024334000000465,False,1.0,48.186334000000386
2,50,0,1,20231832,True,2,21158;25825,True,2,21068;25810,52.5,13.034334000000314,True,1.6764e-08,48.76970800000002
2,50,0,3,20231834,True,2,6082;17328,True,2,6094;18026,355.0,11.408375000000248,True,1e-12,46.716083999999825
2,50,0,4,20231835,True,2,8403;27098,True,1,7839,9911.5,12.346875000000423,True,1.071e-09,38.201542000001254
2,50,0,0,20231831,True,2,19318;26501,True,2,19250;26642,104.5,12.452416999998661,True,1.41e-10,50.434458999999876
2,30,2,49,20231830,True,2,4840;22290,True,2,22630;4812,184.0,16.447417000000186,True,1.50301e-07,47.84124999999939
2,50,0,5,20231836,True,2,16642;26251,True,2,26295;16632,27.0,14.456041999999059,True,3e-12,39.319542000001206
2,50,0,7,20231838,True,2,7853;19883,True,2,7967;19570,213.5,11.058499999998972,True,1e-12,44.003667000000135
2,50,0,6,20231837,True,2,10922;28317,True,1,10695,8924.5,11.883167000000583,True,0.0,44.9052089999995
2,50,0,9,20231840,True,2,5370;7779,False,0,,,6.59112499999992,False,1.0,40.14175000000009
2,50,0,8,20231839,True,2,3119;13147,True,3,13894;4342;12472,949.0,13.492625000001368,True,3.991e-09,45.506374999998656
2,50,0,10,20231841,True,2,20136;22879,True,2,24762;20134,942.5,12.076915999999827,True,3.991e-09,44.568250000001086
2,50,0,11,20231842,True,2,19788;24813,True,2,24613;18972,508.0,13.04691700000049,True,1.071e-09,45.95429200000112
2,50,0,12,20231843,True,2,5878;24719,True,3,5762;3891;24777,87.0,11.540874999999673,True,1.07e-10,44.596374999999355
2,50,0,13,20231844,True,2,11289;13395,False,0,,,7.182959000001432,True,2.359871e-05,38.656500000000094
2,50,0,14,20231845,True,2,6447;9144,False,0,,,7.491332999999045,True,0.000204081647,41.313583000000875
2,50,0,15,20231846,True,2,17445;21252,False,0,,,7.54791699999835,True,4.40509e-07,41.541582999998994
2,50,0,16,20231847,True,2,17926;26746,True,1,17730,4606.0,11.233374999999768,True,7e-12,38.07262499999986
2,50,0,17,20231848,True,2,18515;21662,False,0,,,7.264708000001008,True,8.0093e-08,39.60904100000029
2,50,0,19,20231850,True,2,12942;15785,False,0,,,7.001750000000584,True,2.359871e-05,44.001291999999026
2,50,0,18,20231849,True,2,18346;26908,True,2,18266;24940,1024.0,11.752625000001515,True,3.991e-09,44.14458299999957
2,50,0,20,20231851,True,2,3059;24116,True,1,24400,10812.5,11.955792000000187,True,1e-12,42.86900000000138
2,50,0,21,20231852,True,2,12836;14342,False,0,,,6.673000000001039,False,1.0,42.11887499999989
2,50,0,22,20231853,True,2,13894;27148,True,1,13832,6689.0,11.693250000000432,True,0.0,43.94333300000142
2,50,0,24,20231855,True,2,25165;27454,False,0,,,7.583834000000067,True,0.000204081647,45.81629199999959
2,50,0,23,20231854,True,2,17243;24550,True,2,24124;17388,285.5,13.678750000000406,True,4.12e-10,45.63433300000064
2,50,0,25,20231856,True,2,17903;19934,False,0,,,7.542750000000709,True,0.002448979532,40.67245799999952
2,50,0,28,20231859,True,2,26649;28279,True,1,26378,1086.0,9.586083999998607,True,4.40509e-07,42.94345799999988
2,50,0,26,20231857,True,2,16712;24251,True,2,18071;24200,705.0,14.860333999999753,True,1.07e-10,46.90612499999958
2,50,0,27,20231858,True,2,4139;22423,True,2,22523;3876,181.5,14.919374999999846,True,7e-12,45.81462500000022
2,50,0,29,20231860,True,2,12935;22754,True,2,21942;12903,422.0,11.190292000000213,True,1e-12,45.475124999999395
2,50,0,31,20231862,True,2,8955;20797,True,2,9529;20820,298.5,10.928625000000025,True,7e-12,44.70466700000131
2,50,0,30,20231861,True,2,18432;25447,True,2,25039;18702,339.0,13.332000000000122,True,1.07e-10,47.22329099999989
2,50,0,32,20231863,True,2,3312;14726,True,1,16537,7518.0,12.626833000000559,True,2e-12,46.861583000000095
2,50,0,33,20231864,True,2,18456;24766,True,2,18370;24842,81.0,15.237958000000162,True,1.6764e-08,41.98662499999983
2,50,0,36,20231867,True,2,26718;28245,False,0,,,6.079541000000077,False,1.0,46.59499999999994
